ms_zoning,lot_frontage,street,lot_shape,lot_contour,utilities,lot_config,lot_slope,neighborhood,condition_1,condition_2,building_type,house_style,overall_quality,overall_condition,year_built,roof_style,roof_material,exterior_1,exterior_2,masonry_type,masonry_area,external_quality,external_condition,foundation,basement_quality,basement_condition,basement_exposure,basement_fin_type_1,basement_fin_type_2,heating,heating_quality,central_air,electrical,bedroom_above_ground,kitchen_above_ground,kitchen_quality,total_rooms_above_ground,functional,fireplace_quality,garage_type,garage_fin,garage_cars,garage_quality,garage_condition,paved_drive,month_sold,year_sold,sale_type,sale_condition,sale_price,has_2nd_floor_sf,total_sf,has_basement_sf,total_bath,has_open_porch,has_fireplace,has_wood_deck,log_sale_price,log_lot_area
Res,99.0,1,0,1,AllPub,Inside,1,Sawyer,N,Norm,1F,1,5,5,1966,G,CompShg,VinylSd,VinylSd,N,0.0,TA,TA,CBlock,A,TA,No,Rec,LwQ,GasA,TA,1,SBrkr,3,1,Ta,5,1,None,D,RFn,1,A,TA,Y,5,2007,W,N,125000,0,1788.0,1,1.0,0,0,0,11.736069016284437,8.867004635333567
Res,50.0,1,1,1,AllPub,Inside,1,BrkSide,N,Norm,1F,1,6,7,1948,G,CompShg,Wd Sdng,Wd Sdng,N,0.0,TA,TA,CBlock,A,TA,No,Rec,Unf,GasA,TA,1,SBrkr,3,1,Ta,6,1,None,D,Unf,1,A,TA,P,3,2010,W,N,139900,1,2196.0,1,1.5,0,0,1,11.848683160653573,8.699514748210191
Res,100.0,1,1,1,AllPub,Inside,1,Crawfor,P,Norm,1F,1,7,8,1959,G,CompShg,BrkFace,HdBoard,N,0.0,Gd,Gd,PConc,G,TA,Av,GLQ,Unf,GasA,TA,1,SBrkr,3,1,Ex,7,1,TA,A,Fin,2,A,TA,Y,5,2010,W,N,335000,0,3804.0,1,3.0,1,1,0,12.721885810807203,9.769956159911606
Res,60.0,1,0,0,AllPub,Inside,0,ClearCr,N,Norm,1F,1,5,5,1964,G,CompShg,Wd Sdng,Wd Sdng,B,621.0,TA,Gd,CBlock,A,TA,Av,Rec,Unf,GasA,Fa,1,SBrkr,4,1,Ta,7,1,None,A,Unf,2,A,TA,N,6,2006,W,N,190000,0,3206.0,1,2.5,1,0,1,12.154779351142624,10.505067539570582
Res,60.0,1,0,0,AllPub,Corner,1,Crawfor,N,Norm,1F,2,6,3,1923,H,CompShg,Wd Sdng,Plywood,N,0.0,TA,TA,BrkTil,A,TA,No,Unf,Unf,GasA,TA,1,SBrkr,4,1,Ta,7,1,Gd,A,Unf,2,A,TA,Y,6,2008,W,N,138000,1,2387.0,1,1.0,1,1,0,11.835008964139341,9.174713194333032
Res,60.0,1,0,1,AllPub,Inside,1,NAmes,N,Norm,1F,S,6,5,1964,G,CompShg,HdBoard,HdBoard,N,0.0,TA,TA,CBlock,A,TA,No,Unf,Unf,GasA,TA,1,SBrkr,3,1,Ta,8,1,None,A,Unf,2,A,TA,Y,5,2010,COD,Other,136300,1,2308.0,1,2.0,1,0,0,11.822613617684624,9.268609280100158
Res,80.0,1,1,1,AllPub,Inside,1,NWAmes,N,Norm,1F,1,6,5,1978,G,CompShg,HdBoard,HdBoard,B,144.0,TA,TA,PConc,A,TA,No,ALQ,Unf,GasA,Gd,1,SBrkr,3,1,Ta,7,1,TA,A,Fin,2,A,TA,Y,5,2009,W,N,184000,0,2847.0,1,2.0,0,1,0,12.122691036591123,9.313618721429684
Res,40.0,1,0,1,AllPub,Inside,1,Greens,N,Norm,T,1,8,5,1980,G,CompShg,Wd Sdng,Wd Sdng,N,0.0,Gd,TA,CBlock,G,TA,Gd,GLQ,Unf,GasA,TA,1,SBrkr,1,1,Gd,0-4,1,Fa,A,Fin,2,A,TA,Y,7,2006,W,N,190000,0,2452.0,1,2.0,1,1,1,12.154779351142624,8.262042843966942
Res,82.0,1,1,0,AllPub,Inside,1,Crawfor,N,Norm,D,2,5,6,1949,G,CompShg,MetalSd,MetalSd,N,0.0,TA,TA,CBlock,A,TA,No,BLQ,Unf,GasA,TA,0,FuseA,4,2,Ta,8,1,None,O,Unf,3+,A,TA,Y,8,2007,W,N,145000,1,3003.0,1,2.0,0,0,0,11.884489021402711,8.743531633626967
Res,80.0,1,1,1,AllPub,Inside,1,Edwards,N,Norm,1F,1,6,6,1960,H,CompShg,HdBoard,HdBoard,S,198.0,TA,TA,CBlock,A,TA,No,Unf,Unf,GasA,Gd,1,SBrkr,2,1,Ta,5,0,None,A,Fin,2,A,TA,P,6,2007,W,N,110000,0,2358.0,1,1.0,0,0,0,11.608235644774552,9.016755622903517
Res,65.0,1,0,1,AllPub,Inside,1,Sawyer,N,Norm,1F,S,5,8,1964,H,CompShg,HdBoard,HdBoard,B,50.0,Gd,Gd,CBlock,A,TA,Gd,LwQ,BLQ,GasA,TA,1,SBrkr,3,1,Ta,5,1,Po,D,Unf,2,A,TA,Y,5,2007,W,N,165000,0,2000.0,1,2.5,0,1,0,12.013700752882718,9.557399229195953
Res,57.0,1,1,0,AllPub,Inside,1,Crawfor,N,Norm,1F,1,6,6,1928,G,CompShg,BrkFace,Stone,N,0.0,TA,TA,BrkTil,A,TA,No,Unf,Unf,GasA,Gd,1,SBrkr,3,1,Ta,9+,1,TA,D,Unf,2,O,Fa,Y,3,2009,W,N,177000,1,2809.0,1,1.5,0,1,0,12.083905011555967,8.930361883909434
Res,88.0,1,0,1,AllPub,Corner,1,NWAmes,N,Norm,1F,1,6,7,1966,H,CompShg,HdBoard,HdBoard,N,0.0,TA,TA,CBlock,A,TA,No,ALQ,Unf,GasA,Gd,1,SBrkr,3,1,Ta,6,1,Fa,A,RFn,2,A,TA,Y,11,2007,W,N,158500,0,2186.0,1,3.0,0,1,1,11.973509872299472,9.281544130982514
Res,51.0,1,1,1,AllPub,Inside,1,BrkSide,N,Norm,1F,1,0-4,5,1930,G,CompShg,AsbShng,AsbShng,N,0.0,Gd,TA,CBlock,A,TA,No,Rec,Unf,GasA,Ex,1,SBrkr,3,1,Ta,6,1,None,D,Unf,1,O,Po,Y,11,2006,CON,Other,75000,1,1890.0,1,2.0,1,0,0,11.225243392518447,8.719317375506371
Res,80.0,1,1,1,AllPub,Corner,1,NAmes,N,Norm,1F,1,5,6,1959,G,CompShg,MetalSd,MetalSd,B,132.0,TA,TA,CBlock,A,TA,No,ALQ,Unf,GasA,Ex,1,SBrkr,3,1,Ta,6,1,None,A,RFn,1,A,TA,Y,7,2009,W,N,124500,0,2082.0,1,2.0,1,0,1,11.732060994886899,9.169518377455928
Res,65.0,1,0,1,AllPub,Inside,1,NoRidge,N,Norm,1F,2,8,5,1995,G,CompShg,VinylSd,VinylSd,B,513.0,Gd,TA,PConc,G,TA,Av,LwQ,ALQ,GasA,Ex,1,SBrkr,4,1,Gd,9+,1,TA,A,RFn,3+,A,TA,Y,11,2007,W,N,290000,1,3849.0,1,2.5,1,1,1,12.577636201962656,9.413852481341165
Res,92.0,1,0,0,AllPub,Corner,1,StoneBr,N,Norm,1F,2,9-10,5,2005,H,CompShg,VinylSd,VinylSd,B,550.0,Gd,TA,PConc,E,TA,Av,Unf,Unf,GasA,Ex,1,SBrkr,4,1,Ex,9+,1,Gd,B,Fin,3+,A,TA,Y,1,2006,N,P,401179,1,4185.0,1,3.5+,1,1,1,12.90216299072889,9.675457079648524
Res,60.0,1,0,1,AllPub,CulDSac,1,StoneBr,N,Norm,T,2,7,5,1984,G,CompShg,HdBoard,HdBoard,N,0.0,Gd,TA,CBlock,G,TA,Mn,GLQ,LwQ,GasA,Gd,1,SBrkr,3,1,Gd,6,0,TA,A,Fin,2,A,TA,Y,9,2007,W,N,207500,1,3280.0,1,3.0,0,1,1,12.24288661865289,8.529516941105069
Res,60.0,1,0,1,AllPub,CulDSac,1,NAmes,N,Norm,1F,1,5,5,1961,H,CompShg,Wd Sdng,Wd Sdng,N,0.0,TA,TA,CBlock,A,TA,No,ALQ,LwQ,GasA,TA,1,SBrkr,2,1,Ta,6,1,TA,A,RFn,2,A,TA,Y,8,2007,W,N,140500,0,2051.0,1,2.0,0,1,1,11.852962767755937,9.571992907127694
Res,63.0,1,1,1,AllPub,Inside,1,Mitchel,N,Norm,D,1,5,5,1976,G,CompShg,Plywood,Plywood,N,0.0,TA,TA,CBlock,A,TA,No,ALQ,Unf,GasA,TA,1,SBrkr,4,2,Ta,8,1,None,D,Unf,2,A,TA,Y,7,2006,W,Other,188000,0,3456.0,1,3.5+,0,0,0,12.144197241812087,9.137447046455858
Res,60.0,1,1,1,AllPub,Corner,0,OldTown,N,Norm,1F,1,5,6,1921,G,CompShg,MetalSd,MetalSd,N,0.0,TA,TA,BrkTil,A,TA,No,Unf,Unf,GasA,Ex,1,SBrkr,2,1,Ta,0-4,1,None,D,Unf,1,A,TA,Y,12,2006,W,Other,108480,0,2146.0,1,1.0,0,0,0,11.594321103174222,8.594154232552366
Res,60.0,1,1,1,AllPub,Inside,1,SWISU,N,Norm,1F,1,6,7,1940,G,CompShg,VinylSd,VinylSd,N,0.0,TA,TA,BrkTil,A,TA,No,Unf,Unf,GasA,TA,1,SBrkr,3,1,Ta,7,1,Gd,D,Unf,1,A,TA,Y,7,2009,W,N,139500,1,2267.0,1,2.0,0,1,1,11.845819880243557,9.20029003612268
Res,74.0,1,1,1,AllPub,Inside,1,Somerst,F,Norm,1F,1,8,5,2008,G,CompShg,VinylSd,VinylSd,S,72.0,Gd,TA,PConc,G,TA,No,Unf,Unf,GasA,Ex,1,SBrkr,3,1,Gd,6,1,Gd,A,Fin,3+,A,TA,Y,12,2009,N,P,244600,0,2936.0,1,2.0,1,1,1,12.407379502235209,9.17076759685636
Res,59.0,1,0,1,AllPub,Inside,1,Gilbert,N,Norm,1F,2,6,7,1993,G,CompShg,VinylSd,VinylSd,N,0.0,Gd,TA,PConc,G,TA,No,Unf,Unf,GasA,Gd,1,SBrkr,3,1,Ta,7,1,TA,A,RFn,2,A,TA,Y,5,2009,W,N,178000,1,2370.0,1,2.5,1,1,0,12.089538829274222,8.966611387052865
Res,65.0,1,0,1,AllPub,Inside,1,CollgCr,N,Norm,1F,2,7,5,2007,G,CompShg,VinylSd,VinylSd,N,0.0,Gd,TA,PConc,G,TA,No,Unf,Unf,GasA,Ex,1,SBrkr,3,1,Gd,6,1,Gd,B,Fin,2,A,TA,Y,3,2008,N,P,177439,1,1984.0,1,2.5,1,1,1,12.086382166860469,9.270117576012044
Res,120.0,1,1,1,AllPub,Inside,1,CollgCr,N,Norm,1F,2,8,5,2006,G,CompShg,VinylSd,VinylSd,N,0.0,Gd,TA,PConc,G,TA,Av,Unf,Unf,GasA,Ex,1,SBrkr,3,1,Gd,8,1,Gd,A,RFn,2,G,TA,Y,7,2006,N,P,233230,1,2998.0,1,2.5,1,1,0,12.359780370124389,9.655731072956666
Res,56.0,1,0,1,AllPub,Inside,1,NridgHt,N,Norm,1F,2,9-10,5,2005,H,CompShg,CemntBd,CmentBd,B,870.0,Ex,TA,PConc,E,TA,No,GLQ,Unf,GasA,Ex,1,SBrkr,4,1,Ex,9+,1,Ex,A,Fin,3+,A,TA,Y,4,2006,N,P,437154,1,4576.0,1,3.5+,0,1,0,12.988040814744458,9.924808634239811
Res,65.0,1,0,1,AllPub,Inside,1,Sawyer,F,Norm,1F,1,6,8,1961,H,CompShg,HdBoard,HdBoard,N,0.0,TA,Gd,CBlock,A,TA,Mn,GLQ,Unf,GasA,Gd,1,SBrkr,3,1,Gd,5,1,None,D,Unf,1,A,TA,Y,5,2008,W,N,142000,0,1824.0,1,2.5,0,0,1,11.863582336583399,8.81996090128606
Res,48.0,1,0,1,AllPub,Inside,1,NridgHt,N,Norm,T,1,9-10,5,2005,H,CompShg,MetalSd,MetalSd,B,394.0,Ex,TA,PConc,E,TA,No,GLQ,Unf,GasA,Ex,1,SBrkr,2,1,Ex,6,1,Gd,A,RFn,2,A,TA,Y,5,2007,W,N,280000,0,3154.0,1,3.0,1,1,1,12.542544882151386,8.967121656230923
Res,47.0,1,0,1,AllPub,CulDSac,1,NAmes,N,Norm,1F,1,5,6,1957,G,CompShg,MetalSd,MetalSd,N,0.0,TA,TA,CBlock,A,TA,Gd,BLQ,Unf,GasA,TA,1,SBrkr,2,1,Ta,6,1,Gd,A,RFn,1,A,TA,Y,12,2006,W,N,207500,0,3084.0,1,2.0,1,1,1,12.24288661865289,9.700207901150696
Res,83.0,1,1,1,AllPub,Inside,1,NAmes,N,Norm,1F,1,6,7,1963,G,CompShg,HdBoard,HdBoard,B,295.0,TA,TA,CBlock,A,TA,No,Rec,Unf,GasA,Fa,1,SBrkr,3,1,Ta,6,1,None,A,Unf,1,A,TA,Y,6,2009,W,N,154000,0,2760.0,1,1.5,0,0,0,11.944707881395766,9.224539091375995
Res,67.0,1,1,1,AllPub,Inside,0,Edwards,N,Norm,1F,1,0-4,6,1938,G,CompShg,MetalSd,MetalSd,N,0.0,TA,TA,CBlock,A,TA,Mn,ALQ,Unf,GasA,Ex,1,SBrkr,2,1,Ta,0-4,1,Gd,D,Unf,1,O,Fa,Y,5,2009,W,N,100000,0,1632.0,1,2.0,0,1,0,11.512925464970229,9.09121894106832
Res,30.0,1,0,0,AllPub,Inside,1,OldTown,A,Norm,1F,1,5,5,1925,G,CompShg,Wd Sdng,Wd Sdng,N,0.0,TA,TA,BrkTil,O,TA,No,Unf,Unf,GasA,Gd,0,FuseP,2,1,Ta,0-4,1,None,D,Unf,2,A,TA,N,6,2008,W,N,73000,0,1444.0,1,1.0,0,0,0,11.198214720130528,8.562548893137034
Res,50.0,1,1,1,AllPub,Inside,1,Mitchel,N,Norm,1F,1,5,7,1971,G,CompShg,VinylSd,VinylSd,N,0.0,TA,Gd,CBlock,A,TA,No,ALQ,Unf,GasA,Ex,1,SBrkr,3,1,Ta,5,1,None,D,Unf,1,A,TA,Y,6,2010,CON,N,130000,0,1738.0,1,1.0,0,0,0,11.77528972943772,8.846928500099018
Res,65.0,1,1,1,AllPub,Corner,1,NAmes,N,Norm,1F,1,0-4,7,1920,G,CompShg,MetalSd,MetalSd,N,0.0,TA,TA,BrkTil,A,TA,No,Unf,Unf,GasA,Gd,1,SBrkr,2,1,Ta,0-4,1,None,D,Unf,2,A,TA,N,4,2010,W,N,105000,0,1561.0,1,1.5,0,0,0,11.56171562913966,8.974364841846596
Res,80.0,1,1,1,AllPub,Inside,1,SawyerW,N,Norm,1F,1,7,5,1994,G,CompShg,HdBoard,HdBoard,B,251.0,Gd,TA,PConc,G,TA,No,GLQ,Unf,GasA,Ex,1,SBrkr,3,1,Gd,7,1,TA,A,RFn,2,A,TA,Y,4,2008,W,N,226500,0,3228.0,1,3.5+,1,1,1,12.330500223905226,9.204121072162266
Res,35.0,1,0,1,AllPub,Inside,1,Somerst,N,Norm,T,1,7,5,2006,G,CompShg,VinylSd,VinylSd,N,0.0,Gd,TA,PConc,G,TA,No,GLQ,Unf,GasA,Ex,1,SBrkr,1,1,Gd,0-4,1,None,A,Fin,2,A,TA,Y,11,2007,N,P,199900,0,2482.0,1,2.5,1,0,0,12.205572520488492,8.360305435879093
Res,50.0,1,1,1,AllPub,Inside,1,OldTown,A,Norm,1F,2,7,9,1920,H,CompShg,VinylSd,VinylSd,N,0.0,TA,Gd,PConc,A,TA,No,ALQ,Unf,GasA,Ex,1,SBrkr,3,1,Ta,7,1,None,D,Unf,2,A,TA,Y,7,2009,W,N,143000,1,2132.0,1,1.5,0,0,0,11.870599909242044,9.104979856318357
Res,60.0,1,0,1,AllPub,FR2,1,NWAmes,N,Norm,1F,1,6,7,1977,G,CompShg,CemntBd,CmentBd,S,126.0,Gd,TA,CBlock,G,TA,No,ALQ,Unf,GasA,Gd,1,SBrkr,3,1,Gd,8,1,TA,A,Fin,2,A,TA,Y,6,2009,W,N,215000,0,3204.0,1,2.5,0,1,1,12.2783933071098,9.719264188452577
Res,60.0,1,0,1,AllPub,Inside,1,Mitchel,N,Norm,1F,S,6,5,1976,G,CompShg,HdBoard,HdBoard,B,335.0,TA,TA,CBlock,A,TA,Av,GLQ,Unf,GasA,TA,1,SBrkr,3,1,Ta,6,1,None,A,Unf,3+,A,TA,Y,5,2010,W,N,169900,0,2046.0,1,2.0,0,0,0,12.042965307660024,9.419628376999952
Res,66.0,1,0,1,AllPub,Inside,1,Somerst,N,Norm,1F,2,7,5,1997,H,CompShg,VinylSd,VinylSd,B,1600.0,Gd,TA,PConc,G,TA,No,BLQ,Unf,GasA,Ex,1,SBrkr,3,1,Gd,7,1,TA,D,RFn,2,A,TA,Y,6,2007,W,N,239000,1,2925.0,1,2.5,1,1,0,12.384218830913648,8.90910013492555
Res,60.0,1,0,1,AllPub,Inside,1,Gilbert,N,Norm,1F,2,6,5,1999,G,CompShg,VinylSd,VinylSd,N,0.0,TA,TA,PConc,G,TA,No,ALQ,Unf,GasA,Gd,1,SBrkr,3,1,Ta,7,1,TA,A,Fin,2,A,TA,Y,4,2007,W,Other,180000,1,2637.0,1,3.5+,1,1,1,12.100712129872347,9.063810579280286
Res,79.0,1,0,1,AllPub,Inside,1,NridgHt,N,Norm,1F,1,8,5,2005,H,CompShg,CemntBd,CmentBd,B,240.0,Gd,TA,PConc,E,TA,No,GLQ,Unf,GasA,Ex,1,SBrkr,3,1,Ex,8,1,Gd,A,RFn,3+,A,TA,Y,2,2010,W,N,259000,0,3644.0,1,2.0,1,1,0,12.464583340681674,9.555489144076292
Res,32.0,1,1,1,AllPub,FR2,1,Mitchel,N,Norm,T,1,6,5,1998,H,CompShg,VinylSd,VinylSd,B,320.0,TA,TA,PConc,E,TA,No,GLQ,Unf,GasA,Ex,1,SBrkr,2,1,Ta,5,1,None,A,Fin,2,A,TA,Y,6,2009,W,N,162000,0,2408.0,1,3.0,1,0,0,11.99535161421452,8.411832675758411
Non,125.0,1,1,1,AllPub,Inside,1,Mitchel,A,Norm,1F,1,0-4,3,1951,G,CompShg,CBlock,VinylSd,N,0.0,TA,Fa,CBlock,O,None,None,None,None,GasA,TA,1,FuseA,3,1,Ta,6,0,None,A,Unf,1,O,TA,N,5,2006,W,N,81500,0,1600.0,0,1.5,0,0,0,11.308358299228955,10.349774655164548
Res,75.0,1,1,1,AllPub,Inside,1,Somerst,N,Norm,1F,1,8,5,2006,G,CompShg,VinylSd,VinylSd,S,238.0,Gd,TA,PConc,G,TA,No,GLQ,Unf,GasA,Ex,1,SBrkr,2,1,Gd,6,1,Gd,A,RFn,2,A,TA,Y,6,2009,W,N,238500,0,2820.0,1,2.0,1,1,0,12.382124589310534,8.922658299524402
Res,24.0,1,1,1,AllPub,Inside,1,NPkVill,N,Norm,T,1,7,6,1976,G,CompShg,Plywood,Brk Cmn,N,0.0,TA,TA,CBlock,A,TA,No,ALQ,Unf,GasA,TA,1,SBrkr,2,1,Ta,5,1,None,A,Unf,1,A,TA,Y,10,2009,W,N,128500,0,1672.0,1,1.5,1,0,1,11.763684183317412,7.651595573857601
Res,60.0,1,1,1,AllPub,Inside,1,Edwards,N,Norm,D,1,5,5,1987,G,CompShg,Plywood,Plywood,N,0.0,TA,TA,CBlock,G,Gd,Gd,GLQ,Unf,GasA,TA,1,SBrkr,3,1,Ta,5,1,None,O,None,0,O,None,Y,3,2009,W,Other,179000,0,2400.0,1,3.5+,0,0,1,12.095141084822892,9.287301413112312
Res,80.0,1,1,1,AllPub,Corner,1,OldTown,N,Norm,1F,2,0-4,8,1900,G,CompShg,MetalSd,MetalSd,N,0.0,Gd,Gd,BrkTil,O,TA,No,Unf,Unf,GasA,Gd,1,SBrkr,2,1,Ta,6,1,None,D,Unf,1,A,TA,N,5,2009,W,N,114000,1,1444.0,1,1.0,0,0,0,11.643953727376633,9.005282288208358
Res,60.0,1,1,0,AllPub,Inside,0,OldTown,N,Norm,2F,1,0-4,4,1953,G,CompShg,MetalSd,MetalSd,N,0.0,Fa,TA,CBlock,O,TA,No,Unf,Unf,GasA,TA,0,SBrkr,2,1,Ta,0-4,0,None,D,Unf,2,A,TA,Y,2,2009,W,N,93000,0,1872.0,1,1.0,1,0,0,11.440354772135393,8.699514748210191
Res,60.0,1,1,1,AllPub,Inside,1,BrkSide,N,Norm,1F,1,6,6,1916,G,CompShg,Wd Sdng,Wd Sdng,N,0.0,TA,TA,BrkTil,A,TA,No,Unf,Unf,Grav,Fa,0,FuseF,2,1,Ta,0-4,1,Gd,D,Unf,1,O,Po,P,5,2009,W,N,121000,0,1904.0,1,1.0,1,1,0,11.703545824578878,9.088624613292087
Res,100.0,1,0,0,AllPub,Corner,1,Veenker,N,Norm,1F,S,7,4,1974,G,CompShg,WdShing,Wd Sdng,B,145.0,Gd,Fa,CBlock,G,TA,Gd,ALQ,BLQ,GasA,Gd,1,SBrkr,3,1,Gd,9+,0,TA,A,RFn,2,A,TA,Y,1,2006,W,N,260000,1,4394.0,1,3.5+,1,1,1,12.468436909997665,9.570110520822217
Res,84.0,1,1,1,AllPub,Corner,1,OldTown,N,Norm,1F,1,6,5,1923,G,CompShg,Wd Sdng,Wd Sdng,N,0.0,TA,TA,BrkTil,A,TA,No,Unf,Unf,GasA,TA,1,FuseA,4,1,Ta,7,1,None,D,Unf,1,O,Fa,Y,3,2006,W,Other,125000,0,2400.0,1,1.0,0,0,0,11.736069016284437,9.336091577281744
Res,44.0,1,0,0,AllPub,Inside,0,Crawfor,N,Norm,T,1,8,5,2007,H,CompShg,CemntBd,CmentBd,S,174.0,Ex,TA,PConc,E,TA,Gd,GLQ,Unf,GasA,Ex,1,SBrkr,2,1,Ex,5,1,Gd,A,Fin,2,A,TA,Y,6,2009,N,P,230000,0,3244.0,1,3.5+,1,1,1,12.345834587905333,8.254008590564844
Res,60.0,1,0,0,AllPub,Corner,0,Crawfor,N,Norm,1F,1,6,7,1932,G,CompShg,MetalSd,MetalSd,B,480.0,TA,TA,CBlock,A,TA,Mn,Rec,LwQ,GasA,TA,1,SBrkr,3,1,Ta,7,1,Gd,D,Unf,2,A,Fa,Y,3,2007,W,N,220000,1,2845.0,1,1.5,0,1,0,12.301382825334498,9.330343164370879
Res,78.0,1,1,0,AllPub,Inside,0,Edwards,N,Norm,1F,2,5,8,1948,G,CompShg,MetalSd,MetalSd,N,0.0,TA,Gd,CBlock,A,Gd,No,GLQ,Unf,GasA,Ex,1,SBrkr,3,1,Ex,8,1,None,A,Unf,1,A,TA,Y,8,2006,W,N,225000,1,2904.0,1,3.5+,0,0,1,12.323855681186558,8.961879012677683
Res,48.0,1,1,1,AllPub,Inside,1,NridgHt,N,Norm,T,1,9-10,5,2006,H,CompShg,MetalSd,MetalSd,B,572.0,Ex,TA,PConc,E,Gd,No,GLQ,Unf,GasA,Ex,1,SBrkr,2,1,Gd,6,1,Gd,A,RFn,2,A,TA,Y,6,2006,N,P,310090,0,3332.0,1,3.0,1,1,1,12.644617856906528,8.759825595314295
Res,63.0,1,1,1,AllPub,Inside,1,SawyerW,N,Norm,1F,1,6,5,2006,G,CompShg,VinylSd,VinylSd,N,0.0,TA,TA,PConc,G,TA,No,Unf,Unf,GasA,Ex,1,SBrkr,3,1,Ta,6,1,None,O,None,0,O,None,Y,6,2007,N,P,146000,0,2200.0,1,1.5,1,0,0,11.891361900690473,8.922658299524402
Res,78.0,1,0,1,AllPub,Inside,1,NWAmes,N,Norm,1F,1,6,6,1981,G,CompShg,MetalSd,MetalSd,B,210.0,TA,Gd,CBlock,G,TA,No,GLQ,LwQ,GasA,TA,1,SBrkr,3,1,Gd,7,1,TA,A,Fin,2,A,TA,Y,6,2008,W,N,175500,0,2844.0,1,2.0,0,1,1,12.075394321888057,9.400133943608838
Res,60.0,1,1,1,AllPub,Inside,1,CollgCr,N,Norm,T,1,6,5,2004,G,CompShg,VinylSd,VinylSd,B,205.0,Gd,TA,PConc,G,TA,Mn,GLQ,Unf,GasA,Ex,1,SBrkr,1,1,Gd,0-4,1,None,A,RFn,2,A,TA,Y,2,2008,W,N,145000,0,1696.0,1,2.0,0,0,1,11.884489021402711,8.395251520610994
Res,105.0,1,1,1,AllPub,Inside,1,NridgHt,N,Norm,1F,1,9-10,5,2005,H,CompShg,VinylSd,VinylSd,B,400.0,Ex,TA,PConc,E,TA,Gd,GLQ,Unf,GasA,Ex,1,SBrkr,2,1,Ex,7,1,Gd,A,Fin,3+,A,TA,Y,8,2007,W,N,450000,0,4040.0,1,3.5+,1,1,1,13.017002861746503,9.644133752071205
Res,65.0,1,1,1,AllPub,FR2,1,CollgCr,N,Norm,1F,1,7,5,2004,G,CompShg,VinylSd,VinylSd,B,98.0,Gd,TA,PConc,G,TA,Av,GLQ,Unf,GasA,Ex,1,SBrkr,3,1,Gd,6,1,None,A,RFn,2,A,TA,Y,5,2010,W,N,185500,0,2828.0,1,2.0,1,0,1,12.130810161029627,9.079434102128383
Res,60.0,1,1,1,AllPub,Inside,1,Edwards,N,Norm,1F,2,7,5,2003,G,CompShg,VinylSd,VinylSd,S,92.0,Gd,TA,PConc,G,TA,No,Unf,Unf,GasA,Ex,1,SBrkr,3,1,Gd,7,1,Gd,B,Fin,2,A,TA,Y,7,2008,W,N,165400,1,2402.0,1,2.5,1,1,1,12.016122061571728,8.843759381917984
Res,72.0,1,1,1,AllPub,Inside,1,Somerst,N,Norm,1F,1,7,5,2008,H,CompShg,VinylSd,VinylSd,N,0.0,Gd,TA,PConc,G,TA,No,Unf,Unf,GasA,Ex,1,SBrkr,3,1,Gd,7,1,None,A,RFn,2,A,TA,Y,5,2009,W,N,229800,0,2804.0,1,2.0,1,0,1,12.344964644396793,9.064157861798101
Res,64.0,1,1,0,AllPub,Inside,1,SawyerW,N,Norm,D,1,5,5,1979,G,CompShg,HdBoard,HdBoard,N,0.0,TA,TA,Slab,O,None,None,None,None,GasA,TA,1,SBrkr,4,2,Ta,8,1,None,A,Unf,2,A,TA,Y,6,2009,W,Other,113722,0,1513.0,0,2.0,0,0,0,11.641512152666213,8.854664928370534
Res,84.0,1,1,1,AllPub,Inside,1,CollgCr,N,Norm,1F,1,9-10,5,2009,H,CompShg,VinylSd,VinylSd,S,242.0,Ex,TA,PConc,E,TA,Gd,GLQ,Unf,GasA,Ex,1,SBrkr,1,1,Ex,8,1,Gd,A,Fin,3+,A,TA,Y,7,2009,N,P,323262,0,3235.0,1,2.5,1,1,1,12.686218418914901,9.299541017434485
Res,50.0,1,1,1,AllPub,Inside,1,BrkSide,N,Norm,1F,1,6,9,1937,G,CompShg,MetalSd,MetalSd,N,0.0,Gd,TA,BrkTil,A,TA,No,Unf,Unf,GasA,TA,1,SBrkr,2,1,Ta,0-4,1,None,D,Unf,2,A,TA,N,7,2009,W,N,134900,1,1874.0,1,1.0,0,0,1,11.812289042195847,8.699514748210191
Res,64.0,1,1,1,AllPub,Inside,1,SWISU,N,Norm,D,2,6,7,1930,G,CompShg,Stucco,Stucco,N,0.0,TA,TA,BrkTil,A,TA,No,ALQ,Rec,GasA,Ex,1,SBrkr,4,2,Ta,9+,1,Gd,D,Unf,2,A,TA,Y,7,2008,W,Other,161900,1,2880.0,1,3.5+,0,1,1,11.994734139665727,8.962391701743002
Res,45.0,1,1,1,AllPub,Inside,1,Edwards,N,Norm,1F,1,0-4,4,1922,G,CompShg,Wd Sdng,Wd Sdng,N,0.0,TA,TA,BrkTil,A,TA,No,Unf,Unf,GasA,TA,0,SBrkr,3,1,Ta,8,1,Gd,O,None,0,O,None,N,9,2006,COD,Other,83000,0,2278.0,1,1.0,0,1,0,11.326595886778735,9.017726025696795
